Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;Is_subvariant_of;Sample_size;Variant_cases
4;2024-08-14 06:45:34;2023-08-28;B.1.617.2;Delta;DEV;;;188;0
4;2024-08-14 06:45:34;2023-08-28;B.1.351;Beta;DEV;;;188;0
4;2024-08-14 06:45:34;2023-08-28;P.1;Gamma;DEV;;;188;0
4;2024-08-14 06:45:34;2023-08-28;B.1.1.7;Alpha;DEV;;;188;0
4;2024-08-14 06:45:34;2023-08-28;B.1.621;Mu;DEV;;;188;0
4;2024-08-14 06:45:34;2023-08-28;C.37;Lambda;DEV;;;188;0
4;2024-08-14 06:45:34;2023-08-28;BA.2+S:L452X;Omicron;DEV;;BA.2;188;5
4;2024-08-14 06:45:34;2023-08-28;XAK;Omicron;DEV;;Recombinants;188;0
4;2024-08-14 06:45:34;2023-08-28;XBF;Omicron;;;Recombinants;188;0
4;2024-08-14 06:45:34;2023-08-28;XBB.1.9;Omicron;DEV;VUM;XBB;188;102
4;2024-08-14 06:45:34;2023-09-04;Recombinants;Recombinants;;;;306;292
4;2024-08-14 06:45:34;2023-09-04;B.1.1.529;Omicron;;;;306;14
4;2024-08-14 06:45:34;2023-09-04;BA.2.75;Omicron;VOI;;BA.2;306;13
4;2024-08-14 06:45:34;2023-09-04;XBB.1.5;Omicron;VOI;VOI;XBB;306;17
4;2024-08-14 06:45:34;2023-09-04;EG.5;Omicron;VOI;VOI;XBB.1.9;306;138
4;2024-08-14 06:45:34;2023-09-04;XBB.1.16;Omicron;VUM;VOI;XBB;306;50
4;2024-08-14 06:45:34;2023-09-04;CH.1.1;Omicron;DEV;;BA.2.75;306;13
4;2024-08-14 06:45:34;2023-09-04;XBB;Omicron;DEV;VUM;Recombinants;306;287
4;2024-08-14 06:45:34;2023-09-04;BA.2.86;Omicron;VOI;VUM;BA.2;306;1
4;2024-08-14 06:45:34;2023-09-04;JN.1;Omicron;VOI;VUM;BA.2.86;306;0
4;2024-08-14 06:45:34;2023-09-04;KP.2;Omicron;;VUM;JN.1;306;0
4;2024-08-14 06:45:34;2023-09-04;KP.3;Omicron;;VUM;JN.1;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.2;Omicron;DEV;;B.1.1.529;306;14
4;2024-08-14 06:45:34;2023-09-04;BA.4;Omicron;DEV;;B.1.1.529;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.5;Omicron;DEV;;B.1.1.529;306;0
4;2024-08-14 06:45:34;2023-09-04;BQ.1;Omicron;DEV;;BA.5;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.2.3.20;Omicron;DEV;;BA.2;306;0
4;2024-08-14 06:45:34;2023-09-04;BF.7;Omicron;DEV;;BA.5;306;0
4;2024-08-14 06:45:34;2023-09-04;XBC;Omicron;DEV;;Recombinants;306;1
4;2024-08-14 06:45:34;2023-09-04;BN.1;Omicron;DEV;;BA.2.75;306;0
4;2024-08-14 06:45:34;2023-09-04;XAY;Omicron;DEV;;Recombinants;306;0
4;2024-08-14 06:45:34;2023-09-04;BQ.1.1;Omicron;;;BQ.1;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.4.6;Omicron;;;BA.4;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.3;Omicron;DEV;;B.1.1.529;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.1;Omicron;DEV;;B.1.1.529;306;0
4;2024-08-14 06:45:34;2023-09-04;B.1.617.2;Delta;DEV;;;306;0
4;2024-08-14 06:45:34;2023-09-04;B.1.351;Beta;DEV;;;306;0
4;2024-08-14 06:45:34;2023-09-04;P.1;Gamma;DEV;;;306;0
4;2024-08-14 06:45:34;2023-09-04;B.1.1.7;Alpha;DEV;;;306;0
4;2024-08-14 06:45:34;2023-09-04;B.1.621;Mu;DEV;;;306;0
4;2024-08-14 06:45:34;2023-09-04;C.37;Lambda;DEV;;;306;0
4;2024-08-14 06:45:34;2023-09-04;BA.2+S:L452X;Omicron;DEV;;BA.2;306;14
4;2024-08-14 06:45:34;2023-09-04;XAK;Omicron;DEV;;Recombinants;306;0
4;2024-08-14 06:45:34;2023-09-04;XBF;Omicron;;;Recombinants;306;0
4;2024-08-14 06:45:34;2023-09-04;XBB.1.9;Omicron;DEV;VUM;XBB;306;179
4;2024-08-14 06:45:34;2023-09-11;Recombinants;Recombinants;;;;288;271
4;2024-08-14 06:45:34;2023-09-11;B.1.1.529;Omicron;;;;288;17
4;2024-08-14 06:45:34;2023-09-11;BA.2.75;Omicron;VOI;;BA.2;288;14
4;2024-08-14 06:45:34;2023-09-11;XBB.1.5;Omicron;VOI;VOI;XBB;288;23
4;2024-08-14 06:45:34;2023-09-11;EG.5;Omicron;VOI;VOI;XBB.1.9;288;123
4;2024-08-14 06:45:34;2023-09-11;XBB.1.16;Omicron;VUM;VOI;XBB;288;48
4;2024-08-14 06:45:34;2023-09-11;CH.1.1;Omicron;DEV;;BA.2.75;288;14
4;2024-08-14 06:45:34;2023-09-11;XBB;Omicron;DEV;VUM;Recombinants;288;266
4;2024-08-14 06:45:34;2023-09-11;BA.2.86;Omicron;VOI;VUM;BA.2;288;2
4;2024-08-14 06:45:34;2023-09-11;JN.1;Omicron;VOI;VUM;BA.2.86;288;1
4;2024-08-14 06:45:34;2023-09-11;KP.2;Omicron;;VUM;JN.1;288;0
4;2024-08-14 06:45:34;2023-09-11;KP.3;Omicron;;VUM;JN.1;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.2;Omicron;DEV;;B.1.1.529;288;16
4;2024-08-14 06:45:34;2023-09-11;BA.4;Omicron;DEV;;B.1.1.529;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.5;Omicron;DEV;;B.1.1.529;288;1
4;2024-08-14 06:45:34;2023-09-11;BQ.1;Omicron;DEV;;BA.5;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.2.3.20;Omicron;DEV;;BA.2;288;0
4;2024-08-14 06:45:34;2023-09-11;BF.7;Omicron;DEV;;BA.5;288;0
4;2024-08-14 06:45:34;2023-09-11;XBC;Omicron;DEV;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-11;BN.1;Omicron;DEV;;BA.2.75;288;0
4;2024-08-14 06:45:34;2023-09-11;XAY;Omicron;DEV;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-11;BQ.1.1;Omicron;;;BQ.1;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.4.6;Omicron;;;BA.4;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.3;Omicron;DEV;;B.1.1.529;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.1;Omicron;DEV;;B.1.1.529;288;0
4;2024-08-14 06:45:34;2023-09-11;B.1.617.2;Delta;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-11;B.1.351;Beta;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-11;P.1;Gamma;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-11;B.1.1.7;Alpha;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-11;B.1.621;Mu;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-11;C.37;Lambda;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-11;BA.2+S:L452X;Omicron;DEV;;BA.2;288;16
4;2024-08-14 06:45:34;2023-09-11;XAK;Omicron;DEV;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-11;XBF;Omicron;;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-11;XBB.1.9;Omicron;DEV;VUM;XBB;288;158
4;2024-08-14 06:45:34;2023-09-18;Recombinants;Recombinants;;;;288;266
4;2024-08-14 06:45:34;2023-09-18;B.1.1.529;Omicron;;;;288;22
4;2024-08-14 06:45:34;2023-09-18;BA.2.75;Omicron;VOI;;BA.2;288;12
4;2024-08-14 06:45:34;2023-09-18;XBB.1.5;Omicron;VOI;VOI;XBB;288;26
4;2024-08-14 06:45:34;2023-09-18;EG.5;Omicron;VOI;VOI;XBB.1.9;288;124
4;2024-08-14 06:45:34;2023-09-18;XBB.1.16;Omicron;VUM;VOI;XBB;288;54
4;2024-08-14 06:45:34;2023-09-18;CH.1.1;Omicron;DEV;;BA.2.75;288;11
4;2024-08-14 06:45:34;2023-09-18;XBB;Omicron;DEV;VUM;Recombinants;288;263
4;2024-08-14 06:45:34;2023-09-18;BA.2.86;Omicron;VOI;VUM;BA.2;288;9
4;2024-08-14 06:45:34;2023-09-18;JN.1;Omicron;VOI;VUM;BA.2.86;288;0
4;2024-08-14 06:45:34;2023-09-18;KP.2;Omicron;;VUM;JN.1;288;0
4;2024-08-14 06:45:34;2023-09-18;KP.3;Omicron;;VUM;JN.1;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.2;Omicron;DEV;;B.1.1.529;288;21
4;2024-08-14 06:45:34;2023-09-18;BA.4;Omicron;DEV;;B.1.1.529;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.5;Omicron;DEV;;B.1.1.529;288;0
4;2024-08-14 06:45:34;2023-09-18;BQ.1;Omicron;DEV;;BA.5;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.2.3.20;Omicron;DEV;;BA.2;288;0
4;2024-08-14 06:45:34;2023-09-18;BF.7;Omicron;DEV;;BA.5;288;0
4;2024-08-14 06:45:34;2023-09-18;XBC;Omicron;DEV;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-18;BN.1;Omicron;DEV;;BA.2.75;288;1
4;2024-08-14 06:45:34;2023-09-18;XAY;Omicron;DEV;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-18;BQ.1.1;Omicron;;;BQ.1;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.4.6;Omicron;;;BA.4;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.3;Omicron;DEV;;B.1.1.529;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.1;Omicron;DEV;;B.1.1.529;288;1
4;2024-08-14 06:45:34;2023-09-18;B.1.617.2;Delta;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-18;B.1.351;Beta;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-18;P.1;Gamma;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-18;B.1.1.7;Alpha;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-18;B.1.621;Mu;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-18;C.37;Lambda;DEV;;;288;0
4;2024-08-14 06:45:34;2023-09-18;BA.2+S:L452X;Omicron;DEV;;BA.2;288;20
4;2024-08-14 06:45:34;2023-09-18;XAK;Omicron;DEV;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-18;XBF;Omicron;;;Recombinants;288;0
4;2024-08-14 06:45:34;2023-09-18;XBB.1.9;Omicron;DEV;VUM;XBB;288;157
4;2024-08-14 06:45:34;2023-09-25;Recombinants;Recombinants;;;;372;351
4;2024-08-14 06:45:34;2023-09-25;B.1.1.529;Omicron;;;;372;21
4;2024-08-14 06:45:34;2023-09-25;BA.2.75;Omicron;VOI;;BA.2;372;11
4;2024-08-14 06:45:34;2023-09-25;XBB.1.5;Omicron;VOI;VOI;XBB;372;25
4;2024-08-14 06:45:34;2023-09-25;EG.5;Omicron;VOI;VOI;XBB.1.9;372;172
4;2024-08-14 06:45:34;2023-09-25;XBB.1.16;Omicron;VUM;VOI;XBB;372;54
4;2024-08-14 06:45:34;2023-09-25;CH.1.1;Omicron;DEV;;BA.2.75;372;10
4;2024-08-14 06:45:34;2023-09-25;XBB;Omicron;DEV;VUM;Recombinants;372;335
4;2024-08-14 06:45:34;2023-09-25;BA.2.86;Omicron;VOI;VUM;BA.2;372;10
4;2024-08-14 06:45:34;2023-09-25;JN.1;Omicron;VOI;VUM;BA.2.86;372;1
4;2024-08-14 06:45:34;2023-09-25;KP.2;Omicron;;VUM;JN.1;372;0
4;2024-08-14 06:45:34;2023-09-25;KP.3;Omicron;;VUM;JN.1;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.2;Omicron;DEV;;B.1.1.529;372;21
4;2024-08-14 06:45:34;2023-09-25;BA.4;Omicron;DEV;;B.1.1.529;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.5;Omicron;DEV;;B.1.1.529;372;0
4;2024-08-14 06:45:34;2023-09-25;BQ.1;Omicron;DEV;;BA.5;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.2.3.20;Omicron;DEV;;BA.2;372;0
4;2024-08-14 06:45:34;2023-09-25;BF.7;Omicron;DEV;;BA.5;372;0
4;2024-08-14 06:45:34;2023-09-25;XBC;Omicron;DEV;;Recombinants;372;2
4;2024-08-14 06:45:34;2023-09-25;BN.1;Omicron;DEV;;BA.2.75;372;1
4;2024-08-14 06:45:34;2023-09-25;XAY;Omicron;DEV;;Recombinants;372;0
4;2024-08-14 06:45:34;2023-09-25;BQ.1.1;Omicron;;;BQ.1;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.4.6;Omicron;;;BA.4;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.3;Omicron;DEV;;B.1.1.529;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.1;Omicron;DEV;;B.1.1.529;372;0
4;2024-08-14 06:45:34;2023-09-25;B.1.617.2;Delta;DEV;;;372;0
4;2024-08-14 06:45:34;2023-09-25;B.1.351;Beta;DEV;;;372;0
4;2024-08-14 06:45:34;2023-09-25;P.1;Gamma;DEV;;;372;0
4;2024-08-14 06:45:34;2023-09-25;B.1.1.7;Alpha;DEV;;;372;0
4;2024-08-14 06:45:34;2023-09-25;B.1.621;Mu;DEV;;;372;0
4;2024-08-14 06:45:34;2023-09-25;C.37;Lambda;DEV;;;372;0
4;2024-08-14 06:45:34;2023-09-25;BA.2+S:L452X;Omicron;DEV;;BA.2;372;19
4;2024-08-14 06:45:34;2023-09-25;XAK;Omicron;DEV;;Recombinants;372;0
4;2024-08-14 06:45:34;2023-09-25;XBF;Omicron;;;Recombinants;372;0
4;2024-08-14 06:45:34;2023-09-25;XBB.1.9;Omicron;DEV;VUM;XBB;372;220
4;2024-08-14 06:45:34;2023-10-02;Recombinants;Recombinants;;;;380;357
4;2024-08-14 06:45:34;2023-10-02;B.1.1.529;Omicron;;;;380;22
4;2024-08-14 06:45:34;2023-10-02;BA.2.75;Omicron;VOI;;BA.2;380;11
4;2024-08-14 06:45:34;2023-10-02;XBB.1.5;Omicron;VOI;VOI;XBB;380;34
4;2024-08-14 06:45:34;2023-10-02;EG.5;Omicron;VOI;VOI;XBB.1.9;380;191
4;2024-08-14 06:45:34;2023-10-02;XBB.1.16;Omicron;VUM;VOI;XBB;380;42
4;2024-08-14 06:45:34;2023-10-02;CH.1.1;Omicron;DEV;;BA.2.75;380;11
4;2024-08-14 06:45:34;2023-10-02;XBB;Omicron;DEV;VUM;Recombinants;380;336
4;2024-08-14 06:45:34;2023-10-02;BA.2.86;Omicron;VOI;VUM;BA.2;380;9
4;2024-08-14 06:45:34;2023-10-02;JN.1;Omicron;VOI;VUM;BA.2.86;380;2
4;2024-08-14 06:45:34;2023-10-02;KP.2;Omicron;;VUM;JN.1;380;0
4;2024-08-14 06:45:34;2023-10-02;KP.3;Omicron;;VUM;JN.1;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.2;Omicron;DEV;;B.1.1.529;380;21
4;2024-08-14 06:45:34;2023-10-02;BA.4;Omicron;DEV;;B.1.1.529;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.5;Omicron;DEV;;B.1.1.529;380;1
4;2024-08-14 06:45:34;2023-10-02;BQ.1;Omicron;DEV;;BA.5;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.2.3.20;Omicron;DEV;;BA.2;380;0
4;2024-08-14 06:45:34;2023-10-02;BF.7;Omicron;DEV;;BA.5;380;0
4;2024-08-14 06:45:34;2023-10-02;XBC;Omicron;DEV;;Recombinants;380;0
4;2024-08-14 06:45:34;2023-10-02;BN.1;Omicron;DEV;;BA.2.75;380;0
4;2024-08-14 06:45:34;2023-10-02;XAY;Omicron;DEV;;Recombinants;380;1
4;2024-08-14 06:45:34;2023-10-02;BQ.1.1;Omicron;;;BQ.1;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.4.6;Omicron;;;BA.4;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.3;Omicron;DEV;;B.1.1.529;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.1;Omicron;DEV;;B.1.1.529;380;0
4;2024-08-14 06:45:34;2023-10-02;B.1.617.2;Delta;DEV;;;380;0
4;2024-08-14 06:45:34;2023-10-02;B.1.351;Beta;DEV;;;380;0
4;2024-08-14 06:45:34;2023-10-02;P.1;Gamma;DEV;;;380;0
4;2024-08-14 06:45:34;2023-10-02;B.1.1.7;Alpha;DEV;;;380;0
4;2024-08-14 06:45:34;2023-10-02;B.1.621;Mu;DEV;;;380;0
4;2024-08-14 06:45:34;2023-10-02;C.37;Lambda;DEV;;;380;0
4;2024-08-14 06:45:34;2023-10-02;BA.2+S:L452X;Omicron;DEV;;BA.2;380;21
4;2024-08-14 06:45:34;2023-10-02;XAK;Omicron;DEV;;Recombinants;380;0
4;2024-08-14 06:45:34;2023-10-02;XBF;Omicron;;;Recombinants;380;0
4;2024-08-14 06:45:34;2023-10-02;XBB.1.9;Omicron;DEV;VUM;XBB;380;226
4;2024-08-14 06:45:34;2023-10-09;Recombinants;Recombinants;;;;386;357
4;2024-08-14 06:45:34;2023-10-09;B.1.1.529;Omicron;;;;386;28
4;2024-08-14 06:45:34;2023-10-09;BA.2.75;Omicron;VOI;;BA.2;386;5
4;2024-08-14 06:45:34;2023-10-09;XBB.1.5;Omicron;VOI;VOI;XBB;386;30
4;2024-08-14 06:45:34;2023-10-09;EG.5;Omicron;VOI;VOI;XBB.1.9;386;171
4;2024-08-14 06:45:34;2023-10-09;XBB.1.16;Omicron;VUM;VOI;XBB;386;52
4;2024-08-14 06:45:34;2023-10-09;CH.1.1;Omicron;DEV;;BA.2.75;386;5
4;2024-08-14 06:45:34;2023-10-09;XBB;Omicron;DEV;VUM;Recombinants;386;343
4;2024-08-14 06:45:34;2023-10-09;BA.2.86;Omicron;VOI;VUM;BA.2;386;22
4;2024-08-14 06:45:34;2023-10-09;JN.1;Omicron;VOI;VUM;BA.2.86;386;2
4;2024-08-14 06:45:34;2023-10-09;KP.2;Omicron;;VUM;JN.1;386;0
4;2024-08-14 06:45:34;2023-10-09;KP.3;Omicron;;VUM;JN.1;386;0
4;2024-08-14 06:45:34;2023-10-09;BA.2;Omicron;DEV;;B.1.1.529;386;27
4;2024-08-14 06:45:34;2023-10-09;BA.4;Omicron;DEV;;B.1.1.529;386;0
4;2024-08-14 06:45:34;2023-10-09;BA.5;Omicron;DEV;;B.1.1.529;386;1
4;2024-08-14 06:45:34;2023-10-09;BQ.1;Omicron;DEV;;BA.5;386;1
4;2024-08-14 06:45:34;2023-10-09;BA.2.3.20;Omicron;DEV;;BA.2;386;0
4;2024-08-14 06:45:34;2023-10-09;BF.7;Omicron;DEV;;BA.5;386;0
4;2024-08-14 06:45:34;2023-10-09;XBC;Omicron;DEV;;Recombinants;386;0
4;2024-08-14 06:45:34;2023-10-09;BN.1;Omicron;DEV;;BA.2.75;386;0
4;2024-08-14 06:45:34;2023-10-09;XAY;Omicron;DEV;;Recombinants;386;0
4;2024-08-14 06:45:34;2023-10-09;BQ.1.1;Omicron;;;BQ.1;386;1
4;2024-08-14 06:45:34;2023-10-09;BA.4.6;Omicron;;;BA.4;386;0
4;2024-08-14 06:45:34;2023-10-09;BA.3;Omicron;DEV;;B.1.1.529;386;0
4;2024-08-14 06:45:34;2023-10-09;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;386;0
4;2024-08-14 06:45:34;2023-10-09;BA.1;Omicron;DEV;;B.1.1.529;386;0
4;2024-08-14 06:45:34;2023-10-09;B.1.617.2;Delta;DEV;;;386;0
4;2024-08-14 06:45:34;2023-10-09;B.1.351;Beta;DEV;;;386;0
4;2024-08-14 06:45:34;2023-10-09;P.1;Gamma;DEV;;;386;0
4;2024-08-14 06:45:34;2023-10-09;B.1.1.7;Alpha;DEV;;;386;0
4;2024-08-14 06:45:34;2023-10-09;B.1.621;Mu;DEV;;;386;0
4;2024-08-14 06:45:34;2023-10-09;C.37;Lambda;DEV;;;386;0
4;2024-08-14 06:45:34;2023-10-09;BA.2+S:L452X;Omicron;DEV;;BA.2;386;26
4;2024-08-14 06:45:34;2023-10-09;XAK;Omicron;DEV;;Recombinants;386;0
4;2024-08-14 06:45:34;2023-10-09;XBF;Omicron;;;Recombinants;386;0
4;2024-08-14 06:45:34;2023-10-09;XBB.1.9;Omicron;DEV;VUM;XBB;386;204
4;2024-08-14 06:45:34;2023-10-16;Recombinants;Recombinants;;;;382;339
4;2024-08-14 06:45:34;2023-10-16;B.1.1.529;Omicron;;;;382;42
4;2024-08-14 06:45:34;2023-10-16;BA.2.75;Omicron;VOI;;BA.2;382;3
4;2024-08-14 06:45:34;2023-10-16;XBB.1.5;Omicron;VOI;VOI;XBB;382;51
4;2024-08-14 06:45:34;2023-10-16;EG.5;Omicron;VOI;VOI;XBB.1.9;382;159
4;2024-08-14 06:45:34;2023-10-16;XBB.1.16;Omicron;VUM;VOI;XBB;382;34
4;2024-08-14 06:45:34;2023-10-16;CH.1.1;Omicron;DEV;;BA.2.75;382;3
4;2024-08-14 06:45:34;2023-10-16;XBB;Omicron;DEV;VUM;Recombinants;382;322
4;2024-08-14 06:45:34;2023-10-16;BA.2.86;Omicron;VOI;VUM;BA.2;382;36
4;2024-08-14 06:45:34;2023-10-16;JN.1;Omicron;VOI;VUM;BA.2.86;382;11
4;2024-08-14 06:45:34;2023-10-16;KP.2;Omicron;;VUM;JN.1;382;0
4;2024-08-14 06:45:34;2023-10-16;KP.3;Omicron;;VUM;JN.1;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.2;Omicron;DEV;;B.1.1.529;382;40
4;2024-08-14 06:45:34;2023-10-16;BA.4;Omicron;DEV;;B.1.1.529;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.5;Omicron;DEV;;B.1.1.529;382;2
4;2024-08-14 06:45:34;2023-10-16;BQ.1;Omicron;DEV;;BA.5;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.2.3.20;Omicron;DEV;;BA.2;382;0
4;2024-08-14 06:45:34;2023-10-16;BF.7;Omicron;DEV;;BA.5;382;0
4;2024-08-14 06:45:34;2023-10-16;XBC;Omicron;DEV;;Recombinants;382;1
4;2024-08-14 06:45:34;2023-10-16;BN.1;Omicron;DEV;;BA.2.75;382;0
4;2024-08-14 06:45:34;2023-10-16;XAY;Omicron;DEV;;Recombinants;382;0
4;2024-08-14 06:45:34;2023-10-16;BQ.1.1;Omicron;;;BQ.1;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.4.6;Omicron;;;BA.4;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.3;Omicron;DEV;;B.1.1.529;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.1;Omicron;DEV;;B.1.1.529;382;0
4;2024-08-14 06:45:34;2023-10-16;B.1.617.2;Delta;DEV;;;382;0
4;2024-08-14 06:45:34;2023-10-16;B.1.351;Beta;DEV;;;382;0
4;2024-08-14 06:45:34;2023-10-16;P.1;Gamma;DEV;;;382;0
4;2024-08-14 06:45:34;2023-10-16;B.1.1.7;Alpha;DEV;;;382;0
4;2024-08-14 06:45:34;2023-10-16;B.1.621;Mu;DEV;;;382;0
4;2024-08-14 06:45:34;2023-10-16;C.37;Lambda;DEV;;;382;0
4;2024-08-14 06:45:34;2023-10-16;BA.2+S:L452X;Omicron;DEV;;BA.2;382;37
4;2024-08-14 06:45:34;2023-10-16;XAK;Omicron;DEV;;Recombinants;382;0
4;2024-08-14 06:45:34;2023-10-16;XBF;Omicron;;;Recombinants;382;0
4;2024-08-14 06:45:34;2023-10-16;XBB.1.9;Omicron;DEV;VUM;XBB;382;204
4;2024-08-14 06:45:34;2023-10-23;Recombinants;Recombinants;;;;570;504
4;2024-08-14 06:45:34;2023-10-23;B.1.1.529;Omicron;;;;570;66
4;2024-08-14 06:45:34;2023-10-23;BA.2.75;Omicron;VOI;;BA.2;570;7
4;2024-08-14 06:45:34;2023-10-23;XBB.1.5;Omicron;VOI;VOI;XBB;570;69
4;2024-08-14 06:45:34;2023-10-23;EG.5;Omicron;VOI;VOI;XBB.1.9;570;283
4;2024-08-14 06:45:34;2023-10-23;XBB.1.16;Omicron;VUM;VOI;XBB;570;46
4;2024-08-14 06:45:34;2023-10-23;CH.1.1;Omicron;DEV;;BA.2.75;570;7
4;2024-08-14 06:45:34;2023-10-23;XBB;Omicron;DEV;VUM;Recombinants;570;489
4;2024-08-14 06:45:34;2023-10-23;BA.2.86;Omicron;VOI;VUM;BA.2;570;58
4;2024-08-14 06:45:34;2023-10-23;JN.1;Omicron;VOI;VUM;BA.2.86;570;18
4;2024-08-14 06:45:34;2023-10-23;KP.2;Omicron;;VUM;JN.1;570;0
4;2024-08-14 06:45:34;2023-10-23;KP.3;Omicron;;VUM;JN.1;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.2;Omicron;DEV;;B.1.1.529;570;66
4;2024-08-14 06:45:34;2023-10-23;BA.4;Omicron;DEV;;B.1.1.529;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.5;Omicron;DEV;;B.1.1.529;570;0
4;2024-08-14 06:45:34;2023-10-23;BQ.1;Omicron;DEV;;BA.5;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.2.3.20;Omicron;DEV;;BA.2;570;1
4;2024-08-14 06:45:34;2023-10-23;BF.7;Omicron;DEV;;BA.5;570;0
4;2024-08-14 06:45:34;2023-10-23;XBC;Omicron;DEV;;Recombinants;570;0
4;2024-08-14 06:45:34;2023-10-23;BN.1;Omicron;DEV;;BA.2.75;570;0
4;2024-08-14 06:45:34;2023-10-23;XAY;Omicron;DEV;;Recombinants;570;0
4;2024-08-14 06:45:34;2023-10-23;BQ.1.1;Omicron;;;BQ.1;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.4.6;Omicron;;;BA.4;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.3;Omicron;DEV;;B.1.1.529;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.2.12.1;Omicron;DEV;;BA.2+S:L452X;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.1;Omicron;DEV;;B.1.1.529;570;0
4;2024-08-14 06:45:34;2023-10-23;B.1.617.2;Delta;DEV;;;570;0
4;2024-08-14 06:45:34;2023-10-23;B.1.351;Beta;DEV;;;570;0
4;2024-08-14 06:45:34;2023-10-23;P.1;Gamma;DEV;;;570;0
4;2024-08-14 06:45:34;2023-10-23;B.1.1.7;Alpha;DEV;;;570;0
4;2024-08-14 06:45:34;2023-10-23;B.1.621;Mu;DEV;;;570;0
4;2024-08-14 06:45:34;2023-10-23;C.37;Lambda;DEV;;;570;0
4;2024-08-14 06:45:34;2023-10-23;BA.2+S:L452X;Omicron;DEV;;BA.2;570;59
